"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_AGE","ENCODED_SIZE","CENT_FOCUS_DIST","ENCODED_COUNTRY","ENCODED_OBJECT_TYPE"
15.06405849,0.0001157,53.0556,18.4325,98.1324,261.9796,6925.331,95.592,547.997,546.394,3,3,0.8012607967,75,2
15.06412387,0.0001103,53.0558,277.8619,79.4121,280.6992,6925.311,95.591,547.939,546.412,3,3,0.7638618033,75,2
15.0640351,0.0001159,53.0549,44.4395,88.2488,271.8634,6925.338,95.592,548.005,546.4,4,3,0.8026466742,75,2
2.13103538,0.000723,63.3377,120.3653,229.6695,148.0887,25507.902,675.728,19148.209,19111.324,20,3,18.442213146,14,2
2.14423824,0.6581429,0.9059,341.2775,234.0815,74.2265,25403.086,671.567,35743.812,2306.09,21,3,16718.8606889894,59,3
12.62269285,8.65e-05,51.9984,120.4364,83.8867,289.5606,7791.729,114.08,1414.268,1412.92,13,3,0.6739845585,24,2
13.10371199,0.0001667,87.8943,11.9935,106.6812,253.4498,7599.86,109.893,1222.992,1220.459,4,3,1.266896662,72,2
3.81684078,0.6153831,49.1566,140.5527,129.6066,303.2624,17295.474,377.275,21560.682,273.997,10,3,10643.3424060894,14,1
2.53960239,0.7008753,31.8041,316.2291,100.8358,338.6076,22692.971,567.018,32219.779,409.893,8,3,15904.9428575163,36,2
15.36579464,0.0005167,53.0199,359.184,13.7032,346.4109,6834.37,93.715,459.766,452.704,5,3,3.531318979,75,2
14.90020814,0.0005245,34.9983,247.0997,89.8555,270.2783,6976.008,96.643,601.532,594.214,6,3,3.658916196,53,2
1.0027216,0.0002159,0.0166,266.3425,309.2126,270.246,42164.627,1436.092,35795.595,35777.388,8,3,9.1033429693,29,2
2.43556835,0.7133772,28.3462,319.9951,251.9266,23.7669,23334.668,591.238,33602.953,310.113,23,3,16646.4201207696,75,3
15.06400328,0.0001634,53.053,291.2583,77.6558,282.4614,6925.348,95.592,548.344,546.081,4,3,1.1316018632,75,2
15.06403721,0.0001689,53.0561,205.4271,75.0127,285.1048,6925.337,95.592,548.372,546.032,4,3,1.1696894193,75,2
13.13470822,0.0001473,87.8839,295.9187,87.3478,272.782,7587.899,109.633,1210.882,1208.647,3,3,1.1176975227,72,2
2.41500542,0.7199652,24.6915,142.276,215.4432,63.2089,23466.938,596.272,33984.183,193.424,3,3,16895.3787105576,53,3
2.52867707,0.7086903,5.8993,86.9107,135.9006,309.8915,22758.288,569.468,32508.731,251.575,7,3,16128.5779502064,22,1
15.06400951,0.0001451,53.0571,49.547,91.6378,268.4777,6925.346,95.592,548.216,546.206,3,3,1.0048677046,75,2
15.06406575,0.0001655,53.0526,259.7628,70.047,290.0697,6925.328,95.592,548.34,546.047,4,3,1.146141784,75,2
15.69792411,0.0003728,70.0009,351.5551,293.1887,191.093,6737.628,91.732,362.005,356.981,3,3,2.5117877184,75,2
13.14505315,0.0002282,87.9008,265.5232,85.7084,274.4307,7583.918,109.547,1207.513,1204.052,3,3,1.7306500876,72,2
15.06399085,0.0001579,53.0543,239.019,71.1496,288.9664,6925.351,95.592,548.31,546.123,4,3,1.0935129229,75,2
15.06387592,0.0001318,53.0554,62.7655,89.6118,270.5022,6925.387,95.593,548.164,546.339,4,3,0.9127660066,75,2
1.00270617,0.0002551,2.4871,89.0571,132.0328,77.1087,42165.059,1436.114,35797.681,35776.168,22,3,10.7563065509,34,2
4.8881418,0.5519561,1.8086,64.8974,157.665,241.0876,14665.807,294.59,16382.554,192.791,12,3,8094.8816350727,22,1
12.42893574,0.001442,82.4907,2.9866,59.5279,300.7223,7872.498,115.859,1505.715,1483.011,9,3,11.352142116,14,2
15.06398813,0.0001322,53.0544,355.0264,81.5558,278.558,6925.352,95.592,548.133,546.302,4,3,0.9155315344,75,2
1.00269297,2e-05,0.0132,237.1214,233.1464,215.2109,42165.429,1436.133,35788.138,35786.451,5,3,0.84330858,75,2
15.06401321,0.0002196,53.0573,29.7433,70.1049,290.0177,6925.345,95.592,548.73,545.689,3,3,1.520805762,75,2
2.18871292,0.6938369,0.5356,327.6085,326.6679,162.3066,25057.783,657.921,36065.662,1293.633,18,3,17386.0144775927,59,3
13.11355819,0.0001881,87.8935,356.9313,91.7685,268.3659,7596.056,109.81,1219.35,1216.492,4,3,1.4288181336,72,2
1.00270206,0.0007179,0.206,107.5729,115.8738,184.8827,42165.175,1436.12,35817.31,35756.769,18,3,30.2703791325,75,2
3.88063423,0.615493,4.3269,300.1309,320.5854,7.7725,17105.405,371.073,21255.527,199.013,9,3,10528.257039665,22,1
14.90024014,0.0007525,34.9982,126.1885,332.1697,27.8602,6975.998,96.643,603.112,592.613,7,3,5.249438495,53,2
14.19087255,0.0014829,98.7223,312.4679,38.6551,134.6151,7206.578,101.474,839.13,817.757,21,3,10.6866345162,75,2
14.21515959,6.72e-05,98.4579,338.885,115.6021,334.0153,7198.367,101.3,820.716,819.749,18,3,0.4837302624,19,2
15.0639598,0.0001556,53.0551,324.0811,78.2838,281.8325,6925.361,95.592,548.303,546.148,3,3,1.0775861716,75,2
15.33467317,0.0010377,87.4277,194.4863,163.1698,155.5111,6843.614,93.905,472.58,458.377,3,3,7.1016182478,72,2
15.06401653,0.000137,53.0523,74.4307,76.419,283.6952,6925.343,95.592,548.157,546.26,4,3,0.948771991,75,2
1.00271502,0.0002155,0.0533,102.1025,139.7382,169.9753,42164.811,1436.101,35795.763,35777.59,11,3,9.0865167705,31,2
15.16773724,0.0001734,97.4537,308.2591,99.1224,54.9662,6893.736,94.938,516.796,514.406,3,3,1.1953738224,53,2
13.45207656,0.0291872,63.3695,325.6802,14.8229,346.113,7468.08,107.047,1307.917,871.973,12,3,217.972344576,53,2
15.08044072,0.0014315,23.9985,211.4544,263.7482,96.1391,6920.314,95.488,552.086,532.273,5,3,9.906429491,54,2
15.06400091,0.0001546,53.0569,299.4144,68.4244,291.691,6925.348,95.592,548.284,546.143,3,3,1.0706588008,75,2
14.96091657,0.0011622,97.6537,12.9021,313.9498,46.0764,6957.123,96.251,587.074,570.903,6,3,8.0855683506,23,2
15.06391897,0.0001465,53.0549,314.2099,80.807,279.3085,6925.373,95.593,548.253,546.224,4,3,1.0145671445,75,2
15.06393405,0.0001041,53.0563,57.7653,103.4214,256.6891,6925.369,95.593,547.955,546.513,3,3,0.7209309129,75,2
1.67041893,0.0006973,57.0075,31.9657,310.6542,50.9661,30004.397,862.059,23647.184,23605.34,13,3,20.9220660281,14,3
12.62265731,0.0001862,51.9741,202.1311,94.1513,346.2337,7791.743,114.081,1415.059,1412.158,17,3,1.4508225466,24,2
15.06397473,9.82e-05,53.0568,338.8112,95.1102,264.9999,6925.356,95.592,547.901,546.541,3,3,0.6800699592,75,2
12.44832809,0.0023793,82.4673,312.3852,151.9308,22.215,7864.32,115.678,1504.896,1467.473,21,3,18.711576576,14,3
13.94734009,0.0019003,67.2306,233.1821,249.677,110.2272,7290.225,103.245,925.943,898.236,6,3,13.8536145675,14,1
1.00271686,0.0013825,4.8129,331.7357,116.668,236.693,42164.76,1436.098,35844.917,35728.332,7,3,58.2927807,75,2
15.06397776,0.0001339,53.0559,16.3122,90.2108,269.9035,6925.355,95.592,548.148,546.293,3,3,0.9273050345,75,2
2.79861164,0.688786,20.7865,222.4144,193.5509,128.9336,21270.29,514.541,29542.833,241.477,12,3,14650.67796794,53,1
15.06394768,0.0001736,53.0538,87.4298,87.1153,273.0034,6925.365,95.592,548.432,546.027,3,3,1.202243364,75,2
14.59198795,0.0001401,98.1822,311.2773,78.5185,281.617,7073.899,98.684,696.755,694.773,10,3,0.9910532499,17,2
14.94893919,0.0014421,97.7047,199.3447,48.8109,311.4367,6960.839,96.328,592.742,572.666,6,3,10.0382259219,72,2
15.1229564,0.0036973,97.7917,79.5931,315.6095,44.2196,6907.338,95.219,554.741,503.664,23,3,25.5385007874,28,2
2.00550682,0.0206838,55.2588,32.6529,274.9259,79.9199,26561.489,718.023,20732.746,19633.961,20,3,549.3925261782,75,2
15.25827911,0.0031249,97.6965,150.4085,25.2362,122.1305,6866.438,94.375,509.759,466.846,14,3,21.4569321062,53,2
0.99078198,0.0006168,1.4275,91.8494,95.292,349.5222,42502.692,1453.397,36150.773,36098.342,18,3,26.2156604256,36,2
15.0640245,0.0001544,53.0546,308.7714,77.1771,282.9391,6925.341,95.592,548.275,546.137,3,3,1.0692726504,75,2
12.80080601,0.0221408,82.5109,143.2834,297.397,60.4761,7719.283,112.493,1512.059,1170.237,6,3,170.9111010464,14,3
1.00271987,0.0003762,0.0527,147.9555,55.9312,113.0691,42164.675,1436.094,35802.403,35770.678,14,3,15.862350735,16,2
12.42870327,0.001071,82.5238,51.9213,306.1265,53.884,7872.596,115.861,1502.892,1486.029,5,3,8.431550316,14,2
15.06399683,0.0001732,53.0549,13.38,69.9941,290.1234,6925.35,95.592,548.414,546.015,4,3,1.19947062,75,2
15.03924185,0.0011072,98.1374,94.0485,164.8846,7.8509,6932.947,95.75,562.488,547.136,19,3,7.6761589184,14,1
2.00548245,0.6751152,62.7627,193.1465,270.9523,18.7119,26561.704,718.032,38115.779,2251.359,9,3,17932.2101083008,14,2
14.8507408,0.0013055,9.3452,139.6044,193.6918,166.2927,6991.49,96.965,622.483,604.228,16,3,9.127390195,75,2
2.41887461,0.7171091,2.01,347.508,274.9176,13.6162,23441.907,595.318,33874.177,253.367,12,3,16810.4048310537,22,3
3.92403834,0.0016249,44.8649,274.4538,350.1868,9.802,16979.035,366.969,10628.49,10573.311,23,3,27.5892339715,45,2
15.06400881,0.0001321,53.0542,73.7041,97.3127,262.8012,6925.346,95.592,548.126,546.296,4,3,0.9148382066,75,2
15.06400734,0.0001668,53.0537,227.202,63.4265,296.6895,6925.346,95.592,548.366,546.056,4,3,1.1551477128,75,2
13.1244088,0.0002716,87.8881,326.4348,53.0513,307.0864,7591.868,109.719,1215.795,1211.672,4,3,2.0619513488,72,2
15.06401588,0.0001215,53.0544,348.7251,82.7314,277.3813,6925.344,95.592,548.05,546.367,3,3,0.841429296,75,2
15.06389277,0.0001555,53.0554,87.4982,77.3029,282.8134,6925.381,95.593,548.323,546.17,3,3,1.0768967455,75,2
15.06400631,0.000121,53.057,10.83,85.7353,274.3774,6925.347,95.592,548.05,546.374,4,3,0.837966987,75,2
1.00272569,0.0002405,2.7883,315.0569,260.3071,218.8451,42164.512,1436.086,35796.518,35776.237,7,3,10.140565136,75,2
15.19620487,0.0001973,97.4363,212.1763,83.5331,35.7485,6885.124,94.761,508.347,505.63,6,3,1.3584349652,14,2
15.06396475,0.0001338,53.0547,84.5515,94.1967,265.9175,6925.359,95.592,548.151,546.298,4,3,0.9266130342,75,2
15.06407168,0.0001898,53.0544,230.2281,72.0376,288.0819,6925.327,95.592,548.506,545.877,4,3,1.3144270646,75,2
14.34217031,0.0002469,86.4014,11.1227,108.7838,251.3626,7155.807,100.403,779.438,775.905,7,3,1.7667687483,75,2
1.0027162,0.0002866,0.014,251.3297,325.2456,314.5194,42164.778,1436.099,35798.728,35774.559,14,3,12.0844253748,75,2
15.06400993,0.0001745,53.0554,77.6497,85.3416,274.7772,6925.346,95.592,548.419,546.002,3,3,1.208472877,75,2
14.66620164,0.0044399,98.3107,173.2532,246.4049,113.2489,7050.016,98.185,703.182,640.579,13,3,31.3013660384,53,3
15.43431406,0.0001279,53.0447,228.9155,101.7999,168.6194,6814.128,93.299,436.865,435.121,3,3,0.8715269712,75,2
2.45113448,0.7149499,28.3007,295.9961,124.3755,324.2421,23235.771,587.483,33470.048,245.224,6,3,16612.4121528729,53,3
15.11371383,0.0010194,14.9745,49.0591,138.0167,222.1113,6910.154,95.278,539.063,524.975,9,3,7.0442109876,61,2
15.06400504,0.0001938,53.0519,114.1857,92.4381,267.683,6925.347,95.592,548.554,545.87,4,3,1.3421322486,75,2
1.0027035,0.000334,0.0317,175.0635,51.855,203.3914,42165.134,1436.117,35801.082,35772.916,15,3,14.083154756,41,2
15.42169468,0.0001668,53.0561,42.7746,51.1222,308.9931,6817.845,93.375,440.847,438.573,4,3,1.137216546,75,2
1.00270067,0.000159,0.0114,229.8291,2.9931,131.9874,42165.214,1436.122,35793.783,35780.374,17,3,6.704269026,11,2
15.49100955,5.67e-05,53.053,149.8666,30.4543,329.6497,6797.492,92.957,419.742,418.971,4,3,0.3854177964,75,2
0.99270421,0.000322,8.0776,53.4019,74.568,310.587,42447.808,1450.583,36083.341,36056.005,20,3,13.668194176,28,2
14.12652368,0.0013384,98.9796,10.7412,254.1652,105.8044,7228.447,101.936,859.986,840.637,19,3,9.6745534648,75,2
15.27855729,0.0028355,97.0606,291.1287,38.085,322.2387,6860.361,94.25,501.678,462.773,15,3,19.4525536155,53,2
13.45214902,0.0025912,63.4067,215.6168,341.3599,18.6481,7468.053,107.046,1109.269,1070.567,3,3,19.3512189336,53,2
13.45215254,0.0026249,63.4077,216.5254,341.4484,18.5585,7468.052,107.046,1109.52,1070.314,3,3,19.6028896948,53,2
15.06403606,0.0001737,53.0545,178.378,77.1102,283.008,6925.338,95.592,548.405,546,4,3,1.2029312106,75,2
2.66673,0.701004,22.3988,104.1492,131.5214,314.3294,21965.907,539.987,30985.961,189.583,8,3,15398.188670628,36,3
4.88515275,0.5416298,49.4661,239.9972,325.4548,9.0073,14671.789,294.771,16240.332,346.976,16,3,7946.6781417122,14,1
15.06385427,0.0001595,53.0569,77.5587,89.6707,270.4464,6925.393,95.593,548.363,546.154,3,3,1.1046001835,75,2
15.06401648,0.0001601,53.0563,299.36,75.3744,284.7422,6925.344,95.592,548.317,546.1,3,3,1.1087475744,75,2
15.0640035,0.0001206,53.0562,353.7767,91.2407,268.872,6925.347,95.592,548.048,546.377,4,3,0.8351968482,75,2
15.23116612,0.0004988,97.4565,62.8277,328.2761,31.8174,6874.584,94.543,499.878,493.02,6,3,3.4290424992,53,2
4.54371736,0.1974394,42.2228,249.3099,9.4524,353.7809,15397.881,316.921,12059.895,5979.598,5,3,3040.1483859114,75,2
4.80758964,0.5457443,49.3936,108.3521,179.2771,182.2161,14829.172,299.526,16543.974,358.101,14,3,8092.9360927196,14,1
15.06396285,0.0001396,53.0544,63.8338,92.9038,267.2111,6925.36,95.592,548.192,546.258,4,3,0.966780256,75,2
15.06394259,0.000133,53.0546,62.8422,85.1202,274.9939,6925.366,95.593,548.152,546.31,4,3,0.921073678,75,2
15.06408362,0.0001282,53.0565,8.4366,97.235,262.8785,6925.323,95.592,548.076,546.3,3,3,0.8878264086,75,2
1.00124853,0.0001798,0.3854,95.3315,50.2795,137.128,42205.973,1438.204,35835.426,35820.249,17,3,7.5886339454,10,2
15.06402157,0.0001323,53.056,328.8773,70.2233,289.8898,6925.342,95.592,548.123,546.291,3,3,0.9162227466,75,2
2.13101968,0.0020132,64.7575,130.5345,226.9931,297.0328,25508.027,675.733,19181.245,19078.539,11,3,51.3527599564,14,2
14.68627102,0.0009492,98.0204,302.8407,112.6284,247.593,7043.591,98.051,672.142,658.771,11,3,6.6857765772,53,1
13.12437451,0.0002019,87.8901,326.4738,100.0073,260.1283,7591.882,109.72,1215.279,1212.214,4,3,1.5328009758,72,2
15.25710818,0.0001279,97.4094,20.4993,209.1759,235.4164,6866.789,94.382,489.532,487.776,4,3,0.8782623131,53,2
4.54025256,0.5681239,6.9046,311.8771,237.97,54.2977,15405.714,317.163,17779.933,275.225,18,3,8752.3543199646,22,3
15.06409111,0.0002254,53.0522,133.8316,82.5625,277.562,6925.321,95.592,548.747,545.625,4,3,1.5609673534,75,2
15.0640709,0.0001038,53.0568,49.0524,92.6297,267.4811,6925.327,95.592,547.911,546.473,3,3,0.7188489426,75,2
15.06400325,0.0001159,53.0556,10.9214,82.1112,278.0008,6925.348,95.592,548.015,546.41,4,3,0.8026478332,75,2
15.90899015,0.0119746,37.008,45.1553,34.008,326.8297,6677.903,90.515,379.733,219.803,3,3,79.9652172638,75,3
14.09703105,0.001007,19.9774,229.0374,291.9661,67.9673,7238.525,102.149,867.679,853.101,13,3,7.289194675,28,2
15.06388586,0.0001713,53.0569,8.5338,89.6502,270.4684,6925.384,95.593,548.435,546.062,3,3,1.1863182792,75,2
15.49896769,0.0094667,12.9976,35.7215,125.7538,235.1589,6795.165,92.909,481.358,352.702,16,3,64.3277885055,75,3
2.52688563,0.7102843,6.3257,227.9308,343.1456,2.0474,22769.043,569.871,32563.402,218.414,9,3,16172.4937689249,22,3
14.79892425,0.0023514,97.9369,130.1137,30.6515,329.6065,7007.801,97.304,646.144,613.188,11,3,16.4781432714,75,3
13.15144221,0.1387059,25.5725,217.2893,161.6119,204.0057,7581.461,109.494,2254.92,151.733,7,3,1051.5933713199,53,3
1.00269753,0.0002025,0.0079,336.368,195.4603,105.5187,42165.302,1436.126,35795.705,35778.628,9,3,8.538473655,53,2
14.98900533,0.0109619,97.8115,292.7426,74.0519,97.8162,6948.429,96.07,646.462,494.126,14,3,76.1679838551,53,3
2.06080473,0.5690901,17.6972,228.3143,303.737,14.474,26084.185,698.756,34550.302,4861.799,20,3,14844.2514500685,75,3
12.62268463,9.25e-05,52.0037,166.5804,80.1297,292.1801,7791.732,114.08,1414.318,1412.877,14,3,0.72073521,24,2
1.04209811,0.0242249,5.7833,67.5724,64.5048,297.9734,41095.674,1381.828,35713.077,33722,11,3,995.5385930826,14,3
15.06402259,0.0001161,53.0559,44.6702,84.9933,275.1189,6925.342,95.592,548.011,546.403,4,3,0.8040322062,75,2
1.00270558,0.0001537,0.0383,107.0602,118.1561,181.0317,42165.076,1436.114,35793.422,35780.46,15,3,6.4807721812,2,2
14.91156169,0.0032319,97.5598,174.1826,41.5633,318.8034,6972.466,96.569,616.866,571.797,6,3,22.5343128654,28,3
14.81674301,0.0001433,97.8953,18.1638,80.1478,279.9872,7002.181,97.187,625.05,623.043,3,3,1.0034125373,22,2
13.44325032,0.0229554,63.4025,347.5952,4.9849,355.3386,7471.348,107.117,1264.721,921.706,10,3,171.5077818792,53,1
15.43408725,0.0001064,53.0571,218.3936,162.2821,197.8221,6814.195,93.3,436.785,435.335,4,3,0.725030348,75,2
15.06392115,0.000158,53.0559,118.5533,91.8365,268.2805,6925.373,95.593,548.332,546.144,3,3,1.094208934,75,2
3.0253519,0.6710762,5.652,183.2156,275.0148,17.4988,20193.793,475.978,27367.233,264.084,8,3,13551.5738700266,22,1
15.063977,0.0001626,53.0545,123.9622,85.527,274.5904,6925.356,95.592,548.347,546.095,3,3,1.1260628856,75,2
14.19814236,0.0001213,98.707,305.8712,339.6762,20.4369,7204.118,101.422,826.857,825.109,3,3,0.8738595134,53,2
15.0640601,0.0001592,53.0535,232.7836,65.4948,294.6207,6925.33,95.592,548.298,546.093,4,3,1.102512536,75,2
13.79301138,0.0002035,99.3467,312.2986,69.8065,290.3311,7344.504,104.401,967.863,964.874,6,3,1.494606564,53,2
15.06397912,0.000156,53.0553,297.5331,67.192,292.9234,6925.355,95.592,548.3,546.14,3,3,1.08035538,75,2
14.90032995,0.0006703,34.9963,128.2194,319.9517,40.0693,6975.97,96.642,602.511,593.159,3,3,4.675992691,53,2
1.0027403,0.0005022,0.0154,157.6386,68.0244,119.3869,42164.103,1436.065,35807.142,35764.793,18,3,21.1748125266,60,2
15.06394472,0.0001326,53.056,72.7528,93.8918,266.2222,6925.366,95.592,548.149,546.312,4,3,0.9183035316,75,2
15.31232902,0.0009197,97.4071,21.4295,62.7872,297.4305,6850.27,94.042,478.435,465.835,6,3,6.300193319,28,1
15.06404984,0.000143,53.0553,29.547,80.4836,279.6315,6925.333,95.592,548.189,546.208,3,3,0.990322619,75,2
1.86251842,0.003607,55.1671,119.5787,227.3973,132.3443,27904.107,773.147,21626.622,21425.322,12,3,100.650113949,53,2
15.06395406,0.0002257,53.0545,274.7352,51.5414,308.5778,6925.363,95.592,548.791,545.665,3,3,1.5630544291,75,2
1.00273878,0.0004482,0.0517,107.2491,85.4017,66.4093,42164.145,1436.067,35804.908,35767.112,15,3,18.897969789,63,2
1.00271431,0.0001095,0.0558,68.1225,222.2279,326.5354,42164.831,1436.102,35791.313,35782.079,13,3,4.6170489945,11,2
15.73037138,0.0001182,53.0524,181.5135,62.3284,18.1386,6728.36,91.543,351.02,349.429,3,3,0.795292152,75,2
14.51903488,0.0004108,92.0256,228.7276,326.0346,34.0597,7097.575,99.18,722.356,716.525,14,3,2.91568381,17,2
14.27704202,0.0015402,50.012,248.5814,179.4204,180.6744,7177.552,100.861,810.472,788.362,6,3,11.0548655904,53,2
2.17150787,0.6089598,22.8157,276.3876,75.3535,341.6387,25189.965,663.134,34151.507,3472.154,12,3,15339.676048407,14,3
15.0639628,0.0001108,53.0562,53.5704,82.3618,277.7496,6925.36,95.592,547.992,546.458,4,3,0.767329888,75,2
13.72811707,0.0027372,82.9634,43.9362,124.2388,247.0719,7367.631,104.894,1009.663,969.329,14,3,20.1666795732,14,3
15.01526678,0.0053926,97.8498,300.4689,9.972,350.2561,6940.325,95.902,599.616,524.764,3,3,37.426396595,53,3
14.25767759,0.0141817,98.0529,305.8183,179.2868,353.8514,7184.049,100.998,907.797,704.032,20,3,101.8820277033,53,3
1.00271107,0.0028046,5.225,70.0221,267.1532,124.8447,42164.922,1436.107,35905.043,35668.531,16,3,118.2557402412,53,2
1.00270923,0.0004153,0.0722,329.5775,237.5141,131.8557,42164.974,1436.109,35804.35,35769.327,10,3,17.5111137022,6,2
2.38036542,0.720802,4.5989,337.6065,239.1272,31.3548,23694.056,604.949,34394.645,237.198,9,3,17078.722952912,22,3
1.00272766,0.0002323,0.0125,267.2482,211.9161,202.0636,42164.457,1436.083,35796.117,35776.527,9,3,9.7948033611,53,2
14.34216013,0.0002244,86.3933,276.3883,105.2372,254.9072,7155.81,100.403,779.281,776.069,7,3,1.605763764,75,2
13.11418466,0.0002209,87.8942,357.0353,113.6399,246.4961,7595.814,109.805,1219.357,1216.001,4,3,1.6779153126,72,2
15.06391049,0.0001654,53.0573,247.4758,76.866,283.2514,6925.376,95.593,548.386,546.096,3,3,1.1454571904,75,2
1.00262278,0.0078517,50.7346,291.9988,218.3228,324.4829,42167.397,1436.233,36120.348,35458.177,13,3,331.0857510249,53,2
15.06404205,0.0001183,53.0564,20.747,90.6184,269.4941,6925.336,95.592,548.02,546.381,4,3,0.8192672488,75,2
1.00270173,0.0010488,1.9718,299.2839,339.3851,207.263,42165.184,1436.12,35831.272,35742.826,4,3,44.2228449792,53,2
13.12443461,0.0002082,87.8856,326.5782,92.1096,268.0271,7591.859,109.719,1215.304,1212.143,4,3,1.5806250438,72,2
15.73212746,0.000575,53.0399,258.6822,306.0911,37.4653,6727.859,91.532,353.592,345.855,3,3,3.868518925,75,2
15.11205709,0.0001261,53.0556,43.2351,60.7607,299.351,6910.659,95.288,533.395,531.652,4,3,0.8714340999,75,2
1.00015356,0.0002814,8.7795,55.8648,339.1198,223.0474,42236.772,1439.779,35870.522,35846.751,15,3,11.8854276408,14,3
15.37160504,0.0008814,97.0854,184.4786,236.3534,226.8841,6832.648,93.679,460.535,448.49,8,3,6.0222959472,14,2
14.15489038,0.0022742,87.5686,343.0852,56.3368,237.6228,7218.786,101.732,857.068,824.234,3,3,16.4169631212,72,2
15.46273908,0.0002636,87.3409,307.9375,102.5158,257.6396,6805.775,93.127,429.434,425.846,11,3,1.79400229,17,2
1.00380221,0.0001047,11.7062,33.3064,199.5964,175.3888,42134.361,1434.546,35760.637,35751.814,20,3,4.4114675967,14,2
1.86700772,0.5146261,16.3165,183.7808,30.2176,155.7881,27859.358,771.288,35818.375,7144.07,23,3,14337.1527560438,14,3
15.06408097,0.0001424,53.0551,333.8175,74.4774,285.6372,6925.324,95.592,548.175,546.203,4,3,0.9861661376,75,2
2.32344117,0.7232869,0.9548,59.0819,221.1047,12.0594,24079.496,619.77,35117.745,284.977,8,3,17416.3840154024,22,3
15.06404379,0.0001731,53.0552,244.9897,73.6785,286.4394,6925.335,95.592,548.399,546.001,4,3,1.1987754885,75,2
14.92585775,0.0001604,97.7599,311.0075,77.6549,282.4857,6968.013,96.477,590.996,588.761,5,3,1.1176692852,11,2
12.62266942,0.000107,52.0076,76.8252,128.4935,30.9817,7791.739,114.08,1414.437,1412.77,13,3,0.833716073,24,2
15.19152393,0.000195,97.4464,311.0927,80.3982,50.3043,6886.538,94.79,509.746,507.06,17,3,1.34287491,23,2
15.06381981,0.0001271,53.0527,203.7508,83.6054,276.508,6925.404,95.593,548.149,546.389,4,3,0.8802188484,75,2
15.05587132,0.0001477,53.0021,343.9,60.3785,299.735,6927.841,95.644,550.729,548.683,4,3,1.0232421157,75,2
15.06392191,0.0001854,53.0526,102.3616,85.0911,275.0289,6925.372,95.593,548.521,545.954,4,3,1.2839639688,75,2
5.00116171,0.0004017,0.0498,22.724,170.6821,166.5907,14444.014,287.933,8071.681,8060.077,11,3,5.8021604238,49,2
1.00803132,0.001244,11.123,30.3454,305.9219,65.4714,42016.431,1428.527,35690.564,35586.027,19,3,52.268440164,14,3
15.06401158,0.0002296,53.0525,271.876,48.3749,209.1666,6925.345,95.592,548.8,545.62,3,3,1.590059212,75,2
2.52689605,0.708759,2.7004,215.9493,206.1378,87.5043,22768.981,569.869,32528.566,253.126,19,3,16137.720204579,59,3
14.34218537,0.0002417,86.3931,308.1014,97.6968,262.4502,7155.802,100.403,779.396,775.937,7,3,1.7295573434,75,2
15.69723587,0.0003625,70.0006,352.5666,288.9303,50.6684,6737.825,91.736,362.132,357.247,3,3,2.4424615625,75,2
15.73256167,0.0002885,53.0426,181.4876,14.2805,63.8726,6727.735,91.53,351.541,347.659,3,3,1.9409515475,75,2
15.06395298,0.0001507,53.0548,319.0405,80.7761,279.3399,6925.363,95.592,548.272,546.184,3,3,1.0436522041,75,2
8.4288851,0.3561509,26.8351,17.6425,0.9917,359.5787,10198.941,170.841,7453.168,188.444,12,3,3632.3620161969,53,3
1.00272405,6.79e-05,0.0014,308.1808,316.9035,199.0806,42164.558,1436.088,35789.286,35783.56,15,3,2.8629734882,14,2
14.34219099,0.0002196,86.4016,11.1967,104.0802,256.0638,7155.8,100.403,779.236,776.093,7,3,1.57141368,75,2
10.48431057,0.245564,6.7425,102.9012,118.2221,298.3796,8818.105,137.348,4605.379,274.561,40,3,2165.40913622,22,1
15.06386134,0.0001353,53.0575,77.6111,88.3438,271.7706,6925.391,95.593,548.193,546.319,3,3,0.9370054023,75,2
15.06414193,0.0001256,53.054,262.1722,68.1613,291.9509,6925.305,95.591,548.04,546.3,4,3,0.869818308,75,2
15.14644232,0.0002827,97.4832,4.9208,113.5719,246.581,6900.196,95.072,524.012,520.11,3,3,1.9506854092,75,2
15.0642131,0.0001404,53.0553,303.0191,81.3594,278.7554,6925.283,95.591,548.121,546.176,4,3,0.9723097332,75,2
2.50097282,0.7098471,6.9198,129.9148,31.7124,356.2171,22926.048,575.776,32821.901,273.924,19,3,16273.9886872608,22,2
15.06395659,0.0001304,53.0554,359.6826,82.1253,277.9884,6925.362,95.592,548.13,546.324,3,3,0.9030672048,75,2
15.06407761,0.0001498,53.0556,292.6573,77.5494,282.5662,6925.325,95.592,548.227,546.152,3,3,1.037413685,75,2
14.35922775,0.0034163,98.5168,289.1982,154.9396,205.3457,7150.138,100.284,796.43,747.576,8,3,24.4270164494,53,3
2.13314764,0.0018597,65.9565,10.8267,191.6877,102.2345,25491.06,675.059,19160.331,19065.519,14,3,47.405724282,14,3
15.06401812,0.000162,53.0539,311.1618,69.584,290.5323,6925.343,95.592,548.33,546.086,4,3,1.121905566,75,2
15.06398143,0.0001508,53.0538,314.1037,70.8888,289.2264,6925.354,95.592,548.264,546.175,4,3,1.0443433832,75,2
