"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE"
14.95819405,0.0012227,97.6488,12.7908,319.2665,40.7641,6957.968,96.268,588.34,571.325,"PAYLOAD","MEDIUM","ESA",2018
14.96888611,0.0011542,97.6531,13.4422,312.8264,47.1987,6954.654,96.2,584.546,568.492,"PAYLOAD","MEDIUM","US",2018
14.9643192,0.0014009,97.6498,13.1518,324.2356,35.7927,6956.069,96.229,587.679,568.189,"PAYLOAD","MEDIUM","US",2018
14.97491441,0.0011704,97.6562,13.7078,318.8774,41.1565,6952.787,96.161,582.79,566.515,"PAYLOAD","MEDIUM","US",2018
14.96520224,0.0013783,97.6531,13.4439,299.9584,60.0269,6955.795,96.223,587.247,568.073,"PAYLOAD","MEDIUM","US",2018
15.40002363,7.14e-05,97.1598,12.1944,67.9167,292.2155,6824.239,93.506,446.592,445.617,"PAYLOAD","MEDIUM","US",2018
14.96383377,0.0011169,97.6535,13.3617,301.0278,58.9847,6956.219,96.232,585.854,570.315,"PAYLOAD","MEDIUM","SWTZ",2018
14.96432513,0.0013879,97.6497,13.3922,322.8975,37.1286,6956.067,96.229,587.586,568.278,"PAYLOAD","MEDIUM","US",2018
14.95718434,0.0012789,97.6525,12.6259,314.4209,45.6009,6958.281,96.275,589.045,571.247,"PAYLOAD","MEDIUM","FIN",2018
14.96529362,0.001278,97.6527,13.2239,310.5554,49.4547,6955.767,96.223,586.521,568.742,"TBA","MEDIUM","TBD",2018
15.34890397,0.0005833,97.1885,10.6178,47.9205,312.2534,6839.383,93.818,465.237,457.259,"PAYLOAD","MEDIUM","US",2018
14.96235121,0.0011077,97.6549,12.7602,326.8048,33.2477,6956.679,96.242,586.25,570.838,"PAYLOAD","MEDIUM","US",2018
14.95887083,0.0011954,97.6513,12.7115,318.053,41.9742,6957.758,96.264,587.94,571.305,"PAYLOAD","MEDIUM","SKOR",2018
14.95839032,0.0012533,97.6482,12.9849,317.7574,42.2681,6957.907,96.267,588.492,571.051,"PAYLOAD","MEDIUM","US",2018
14.96674452,0.001238,97.6651,14.2112,306.373,53.6349,6955.317,96.213,585.793,568.572,"PAYLOAD","MEDIUM","US",2018
14.97642143,0.0018907,97.675,12.4612,310.7646,49.1934,6952.321,96.151,587.331,561.041,"PAYLOAD","MEDIUM","US",2018
14.95721654,0.0012363,97.6487,12.5804,320.6981,39.3342,6958.271,96.275,588.738,571.533,"PAYLOAD","MEDIUM","US",2018
15.09226118,0.0012839,97.5292,19.6885,244.7905,200.3432,6916.7,95.413,547.446,529.685,"TBA","MEDIUM","TBD",2018
15.09814791,0.0013511,97.528,20.4304,243.743,227.5177,6914.902,95.376,546.11,527.425,"TBA","MEDIUM","TBD",2018
15.1002501,0.0013666,97.5324,20.956,243.8105,229.9781,6914.261,95.363,545.575,526.677,"TBA","MEDIUM","TBD",2018
15.10332869,0.0013433,97.5309,20.9439,248.6013,195.9415,6913.321,95.343,544.473,525.899,"TBA","MEDIUM","TBD",2018
15.10360212,0.0014833,97.5291,20.6846,247.7785,196.8172,6913.238,95.341,545.357,524.848,"TBA","MEDIUM","TBD",2018
15.11128989,0.0014727,97.5298,21.3667,250.0924,194.2133,6910.893,95.293,542.935,522.58,"TBA","MEDIUM","TBD",2018
15.11180689,0.0014747,97.5397,22.6198,252.8273,192.0814,6910.735,95.29,542.791,522.409,"TBA","MEDIUM","TBD",2018
15.11740453,0.0014702,97.5397,23.325,254.948,189.4104,6909.029,95.254,541.052,520.736,"TBA","MEDIUM","TBD",2018
15.24358885,0.0017886,85.0384,203.3103,27.9551,332.2649,6870.848,94.466,505.002,480.424,"PAYLOAD","MEDIUM","US",2018
15.25147486,0.0015006,85.0394,203.0226,19.7062,340.4758,6868.48,94.417,500.651,480.038,"ROCKET BODY","MEDIUM","US",2018
15.29775224,0.0015661,85.0334,200.7753,13.8694,346.2979,6854.621,94.131,487.221,465.751,"TBA","MEDIUM","US",2018
15.2894501,0.0012308,85.0357,201.9347,25.0854,335.0987,6857.102,94.183,487.407,470.527,"PAYLOAD","MEDIUM","US",2018
15.24021878,0.0016888,85.0466,204.7389,29.1894,331.0289,6871.861,94.487,505.331,482.121,"PAYLOAD","MEDIUM","US",2018
14.9802253,0.0011434,97.6814,211.7976,11.3102,348.8375,6951.144,96.127,580.957,565.061,"PAYLOAD","MEDIUM","US",2018
14.93083394,0.0005563,97.6533,203.8613,64.8734,295.308,6966.465,96.445,592.206,584.455,"PAYLOAD","MEDIUM","TBD",2018
15.23440103,0.0026083,97.2073,191.9291,177.3554,304.01,6873.611,94.523,513.404,477.547,"TBA","MEDIUM","TBD",2018
15.2501068,0.0022179,97.2111,193.8471,171.4353,310.7785,6868.89,94.426,505.99,475.521,"TBA","MEDIUM","TBD",2018
15.2505568,0.002202,97.2105,193.8451,171.8796,308.7713,6868.755,94.423,505.745,475.495,"TBA","MEDIUM","TBD",2018
15.24978861,0.0021986,97.2107,193.846,171.6684,313.5743,6868.986,94.428,505.953,475.749,"TBA","MEDIUM","TBD",2018
13.43700637,0.0006771,50.01,329.2346,155.9839,204.1358,7473.663,107.167,1100.588,1090.467,"PAYLOAD","MEDIUM","PRC",2018
15.08938584,0.0004609,97.1854,323.3396,136.1176,224.042,6917.579,95.431,542.632,536.256,"PAYLOAD","MEDIUM","JPN",2019
15.22668226,0.00146,97.1645,339.5696,265.0262,136.4356,6875.933,94.571,507.837,487.759,"PAYLOAD","MEDIUM","JPN",2019
15.23740984,0.0015869,97.167,340.1687,264.4913,95.4515,6872.706,94.504,505.477,483.664,"PAYLOAD","MEDIUM","JPN",2019
15.30726522,0.0019646,97.176,344.8385,244.6133,115.3075,6851.78,94.073,487.106,460.184,"PAYLOAD","MEDIUM","JPN",2019
15.26359111,0.0012754,97.5156,47.1711,15.5451,112.8102,6864.844,94.342,495.465,477.954,"PAYLOAD","MEDIUM","PRC",2019
15.12672903,0.0015215,97.5065,38.4106,36.9475,47.2161,6906.189,95.196,538.562,517.547,"PAYLOAD","MEDIUM","PRC",2019
15.14340994,0.0013038,97.507,39.2773,33.1848,51.1654,6901.117,95.091,531.98,513.984,"PAYLOAD","MEDIUM","PRC",2019
15.12670125,0.0020228,97.5068,38.4862,28.3078,24.0574,6906.198,95.196,542.033,514.093,"PAYLOAD","MEDIUM","PRC",2019
1.93320898,0.4952969,21.3146,283.4725,276.4436,31.58,27219.656,744.875,34323.333,7359.71,"DEBRIS","MEDIUM","US",2014
1.81446588,0.5050122,21.2406,302.8098,241.9376,58.3971,28394.614,793.622,36356.106,7676.853,"DEBRIS","MEDIUM","US",2014
1.85342296,0.4825016,21.393,304.5564,240.5208,62.9801,27995.323,776.941,35124.976,8109.4,"DEBRIS","MEDIUM","US",2014
1.82875022,0.5053411,21.3291,301.8516,244.9084,55.1687,28246.561,787.423,36142.574,7594.278,"DEBRIS","MEDIUM","US",2014
1.85398532,0.4778629,21.4141,304.7963,240.1112,64.0694,27989.662,776.705,34986.747,8236.306,"DEBRIS","MEDIUM","US",2014
1.83497887,0.4752807,21.4142,306.0087,235.4556,70.1111,28182.605,784.75,35199.118,8409.822,"DEBRIS","MEDIUM","US",2014
1.83789117,0.4762159,21.3969,304.7639,237.3512,67.5979,28152.825,783.507,35181.513,8367.867,"DEBRIS","MEDIUM","US",2014
1.87345423,0.481011,21.421,302.8219,245.1193,58.0826,27795.412,768.634,34787.176,8047.378,"DEBRIS","MEDIUM","US",2014
1.83589572,0.5115489,21.4478,303.1055,246.4425,52.7943,28173.221,784.358,36207.066,7383.106,"DEBRIS","MEDIUM","US",2014
1.83903816,0.4773629,21.4397,307.1409,235.5683,69.6779,28141.118,783.018,35196.509,8329.457,"DEBRIS","MEDIUM","US",2014
2.01671399,0.5208396,21.4575,271.0956,308.9322,14.9922,26462.993,714.033,33867.833,6301.883,"DEBRIS","MEDIUM","US",2014
1.92380134,0.5106961,21.2944,286.2385,276.5252,30.1175,27308.323,748.518,34876.442,6983.934,"DEBRIS","MEDIUM","US",2014
14.27144204,0.0389869,45.3669,219.2622,0.5534,359.568,7179.43,100.901,1081.198,521.391,"DEBRIS","MEDIUM","ORB",1998
1.0027135,0.0004581,0.0797,95.9729,146.4163,150.312,42164.854,1436.103,35806.035,35767.403,"PAYLOAD","MEDIUM","IND",2019
1.894305,0.4858487,21.3914,298.3512,254.1444,48.7183,27591.072,760.173,34618.023,7807.85,"DEBRIS","MEDIUM","US",2014
13.15539803,0.0002167,87.911,234.8678,90.95,70.9609,7579.941,109.461,1203.449,1200.164,"PAYLOAD","MEDIUM","UK",2019
15.23287471,0.0011906,97.3577,3.4995,205.9355,154.1287,6874.07,94.532,504.119,487.75,"PAYLOAD","MEDIUM","SWTZ",2019
15.33563425,0.0053406,97.4293,25.0329,230.2037,129.4498,6843.328,93.899,501.74,428.645,"PAYLOAD","MEDIUM","LTU",2019
15.24961357,0.0010374,40.0176,291.4254,172.8549,187.2402,6869.038,94.429,498.029,483.778,"PAYLOAD","MEDIUM","US",2019
15.24284324,0.0008772,40.0235,293.2464,165.9538,194.1509,6871.072,94.471,498.965,486.91,"ROCKET BODY","MEDIUM","US",2019
15.47607368,0.0006616,52.9995,248.2346,228.4262,131.6177,6801.865,93.047,428.23,419.229,"DEBRIS","MEDIUM","US",2019
15.47640719,0.0006202,52.9995,249.3479,247.659,112.376,6801.767,93.045,427.85,419.413,"DEBRIS","MEDIUM","US",2019
15.49474394,0.0002747,52.9993,238.242,207.4021,152.6841,6796.4,92.935,420.132,416.398,"DEBRIS","MEDIUM","US",2019
15.49597292,0.0001755,52.999,238.8673,257.9538,102.1273,6796.04,92.927,419.098,416.713,"DEBRIS","MEDIUM","US",2019
15.63008556,0.000585,51.6386,346.0801,38.2961,321.8448,6757.109,92.13,382.927,375.021,"DEBRIS","MEDIUM","CIS",1998
15.64119032,0.0006899,51.637,344.5254,37.0321,323.1149,6753.911,92.065,380.435,371.116,"DEBRIS","MEDIUM","CIS",1998
14.99383656,0.0011647,44.985,21.9771,160.1357,199.9985,6946.936,96.039,576.893,560.71,"TBA","MEDIUM","PRC",2019
15.01001164,0.0013354,44.979,10.3087,155.4511,204.701,6941.945,95.936,573.08,554.54,"TBA","MEDIUM","PRC",2019
15.01230843,0.0013069,44.9881,9.3741,157.3847,202.7628,6941.237,95.921,572.173,554.03,"TBA","MEDIUM","PRC",2019
15.01247163,0.0014598,44.9884,9.3496,155.0368,205.1226,6941.186,95.92,573.184,552.919,"TBA","MEDIUM","PRC",2019
15.01864068,0.0016648,44.984,5.1739,163.5247,196.6181,6939.286,95.881,572.703,549.598,"TBA","MEDIUM","PRC",2019
14.99394508,0.0016113,44.9857,22.2626,145.0582,215.1352,6946.903,96.039,579.961,557.574,"TBA","MEDIUM","PRC",2019
3.32770957,0.6507083,63.1003,359.7115,262.5693,24.6955,18951.266,432.73,24904.877,241.385,"DEBRIS","MEDIUM","US",1981
14.53868508,0.0011222,23.9991,193.36,233.7632,126.1822,7091.179,99.046,721.001,705.086,"PAYLOAD","MEDIUM","US",2019
14.53168573,0.001132,23.9998,200.4787,215.5637,144.41,7093.455,99.094,723.35,707.291,"PAYLOAD","MEDIUM","US",2019
15.17143596,0.031069,28.5131,304.3741,306.3601,50.8697,6892.615,94.915,728.627,300.334,"PAYLOAD","MEDIUM","US",2019
2.40248106,0.7149686,27.0865,312.7015,187.6825,148.1782,23548.425,599.38,34006.674,333.905,"DEBRIS","MEDIUM","US",1988
15.62852735,0.0007081,51.6395,348.3356,34.0286,326.1161,6757.558,92.139,384.208,374.638,"PAYLOAD","MEDIUM","US",1998
15.43177354,0.0005049,45.0038,215.0623,275.1898,84.8415,6814.876,93.314,440.182,433.3,"PAYLOAD","MEDIUM","MEX",2019
15.42061151,0.0008647,45.0062,214.323,262.336,97.6546,6818.164,93.382,445.925,434.133,"PAYLOAD","MEDIUM","US",2019
15.55518499,0.0008019,45.0018,178.8798,272.4364,87.5612,6778.783,92.574,406.084,395.212,"ROCKET BODY","MEDIUM","US",2019
14.97085888,0.0018707,97.7957,269.2494,276.709,83.199,6954.043,96.187,588.917,562.899,"PAYLOAD","MEDIUM","FIN",2019
14.98581032,0.0017898,97.7931,269.5601,275.6011,84.317,6949.417,96.091,583.72,558.844,"PAYLOAD","MEDIUM","ISRA",2019
15.12914327,0.0023702,97.6063,268.2546,197.8631,222.7218,6905.455,95.181,543.687,510.952,"TBA","MEDIUM","TBD",2019
15.13063617,0.002335,97.6083,268.1248,203.402,156.615,6905.001,95.171,542.989,510.742,"PAYLOAD","MEDIUM","UK",2019
15.14020567,0.0023168,97.6014,268.6229,193.2718,166.791,6902.091,95.111,539.946,507.965,"TBA","MEDIUM","TBD",2019
15.12870455,0.0022691,97.6029,268.1578,198.181,161.8612,6905.588,95.183,543.123,511.784,"PAYLOAD","MEDIUM","US",2019
15.13166801,0.0022236,97.6077,269.1312,199.8871,298.2007,6904.687,95.165,541.905,511.198,"PAYLOAD","MEDIUM","CIS",2019
15.35588718,0.0009765,51.6408,132.7181,319.4942,40.5313,6837.309,93.775,465.851,452.498,"PAYLOAD","MEDIUM","US",2019
14.61542421,0.001959,24.0052,164.7766,257.8538,101.9761,7066.335,98.526,702.043,674.357,"PAYLOAD","MEDIUM","US",2019
14.98659723,0.006223,97.8145,358.2118,47.5381,313.1078,6949.173,96.086,614.283,527.794,"PAYLOAD","MEDIUM","CIS",2019
2.2604177,0.7143495,29.54,68.5519,40.7896,354.7894,24525.02,637.05,35666.321,627.449,"DEBRIS","MEDIUM","US",1999
15.08242382,0.002125,97.5273,16.2928,21.8141,65.1207,6919.708,95.475,556.277,526.868,"TBA","MEDIUM","PRC",2019
15.0871389,0.0022591,97.5271,16.8671,24.3182,62.6401,6918.266,95.446,555.76,524.502,"TBA","MEDIUM","PRC",2019
15.08731465,0.002366,97.5275,16.7069,22.2819,64.6739,6918.212,95.444,556.446,523.709,"TBA","MEDIUM","PRC",2019
15.08490644,0.0007553,45.0139,156.1529,98.0945,24.2973,6918.948,95.46,546.039,535.588,"ROCKET BODY","MEDIUM","US",2019
15.09269204,0.0010201,45.0115,151.4122,100.6778,354.0688,6916.569,95.41,545.489,531.378,"PAYLOAD","MEDIUM","US",2019
15.09549213,0.0011048,45.0126,148.9254,97.7871,36.2974,6915.713,95.393,545.219,529.938,"PAYLOAD","MEDIUM","US",2019
15.13664038,0.0013847,45.0124,129.9748,122.6312,237.5904,6903.174,95.133,534.598,515.481,"PAYLOAD","MEDIUM","US",2019
14.90384417,0.0012917,97.792,310.0447,181.7737,178.3443,6974.873,96.619,605.747,587.729,"PAYLOAD","MEDIUM","PRC",2019
14.89681034,0.0011506,97.7927,310.1128,183.7117,176.4015,6977.068,96.665,606.961,590.906,"PAYLOAD","MEDIUM","PRC",2019
2.47668753,0.703005,21.9276,49.3064,191.0773,136.1553,23075.672,581.422,32919.85,475.224,"DEBRIS","MEDIUM","PRC",2010
2.23612439,0.7181711,20.2831,304.914,221.3416,53.0095,24702.327,643.971,36064.69,583.695,"DEBRIS","MEDIUM","PRC",2010
14.45214241,0.0014878,98.5273,34.3349,81.2168,279.0709,7119.459,99.639,751.917,730.732,"PAYLOAD","MEDIUM","PRC",2019
14.46262712,0.0015037,98.5511,36.6797,92.2087,268.0838,7116.018,99.567,748.584,727.183,"PAYLOAD","MEDIUM","PRC",2019
15.19462775,0.0016224,97.448,52.7358,126.1482,323.2904,6885.6,94.77,518.636,496.294,"PAYLOAD","MEDIUM","PRC",2019
15.19474588,0.0012545,97.4495,52.8582,124.8464,326.8281,6885.564,94.77,516.067,498.792,"PAYLOAD","MEDIUM","PRC",2019
15.19398105,0.0011068,97.4423,52.2346,145.6133,308.1078,6885.796,94.774,515.282,500.039,"PAYLOAD","MEDIUM","PRC",2019
15.19359093,0.0010508,97.4398,51.9569,133.276,351.192,6885.913,94.777,515.014,500.543,"PAYLOAD","MEDIUM","PRC",2019
15.19346502,0.0009549,97.4507,52.9582,152.8925,332.2106,6885.951,94.778,514.392,501.241,"PAYLOAD","MEDIUM","PRC",2019
4.34628615,0.5744547,65.0548,343.7346,358.9181,0.3391,15860.722,331.317,18593.854,371.321,"DEBRIS","MEDIUM","CIS",2010
2.21201786,0.7192826,6.2659,236.3752,244.6584,262.4695,24881.473,650.989,36400.149,606.527,"DEBRIS","MEDIUM","FR",1992
6.24562346,0.4298582,52.62,257.489,338.2473,7.9337,12455.217,230.561,11431.06,723.105,"DEBRIS","MEDIUM","PRC",2007
5.11303188,0.5396221,63.9027,296.4902,11.7444,357.0538,14232.554,281.633,15534.62,174.218,"DEBRIS","MEDIUM","CIS",2008
14.92096572,0.0019006,26.9908,1.5133,20.8247,339.3082,6969.536,96.508,604.648,578.155,"PAYLOAD","MEDIUM","US",2019
13.11829973,0.0007597,87.8894,255.2878,286.4098,73.6195,7594.225,109.77,1221.86,1210.321,"PAYLOAD","MEDIUM","US",2019
14.13147099,0.0501079,87.9071,227.1431,155.6526,206.9252,7226.759,101.9,1210.742,486.507,"ROCKET BODY","MEDIUM","US",2019
1.94075376,0.4511733,11.0723,194.0986,28.7761,350.0956,27149.065,741.98,33019.864,8521.997,"DEBRIS","MEDIUM","US",2018
15.25888602,0.0013659,97.4354,26.0739,233.6747,211.0485,6866.255,94.371,497.499,478.742,"PAYLOAD","MEDIUM","SDN",2019
15.26097577,0.0013289,97.4231,25.0856,234.9023,190.5057,6865.629,94.358,496.617,478.37,"PAYLOAD","MEDIUM","PRC",2019
15.2729797,0.001291,97.4361,26.4445,229.7895,215.1664,6862.031,94.284,492.755,475.037,"PAYLOAD","MEDIUM","PRC",2019
14.01697651,0.0010083,45.0075,165.1005,83.2607,276.937,7266.059,102.733,895.251,880.598,"PAYLOAD","MEDIUM","PRC",2019
14.01694731,0.000804,45.0091,164.2139,77.7029,282.4702,7266.069,102.733,893.776,882.093,"PAYLOAD","MEDIUM","PRC",2019
14.01686832,0.0009623,45.0005,164.6004,64.1437,296.0388,7266.097,102.733,894.954,880.97,"PAYLOAD","MEDIUM","PRC",2019
14.01693018,0.0013257,45.0084,165.3052,52.8105,307.3937,7266.075,102.733,897.573,878.308,"PAYLOAD","MEDIUM","PRC",2019
14.01703487,0.0011474,45.0056,165.0673,69.1694,291.0364,7266.039,102.732,896.241,879.567,"PAYLOAD","MEDIUM","PRC",2019
13.55792846,0.0011446,88.9211,48.9171,2.5983,357.5246,7429.158,106.211,1059.527,1042.52,"PAYLOAD","MEDIUM","GER",2019
13.55769378,0.0027912,88.9067,49.0386,35.3574,324.9423,7429.244,106.213,1071.846,1030.373,"PAYLOAD","MEDIUM","GER",2019
15.22704256,0.001184,97.4353,7.2325,306.7397,53.2752,6875.825,94.569,505.831,489.549,"PAYLOAD","MEDIUM","US",2019
15.2248569,0.0011236,97.4343,7.1199,310.0498,49.9752,6876.483,94.582,506.074,490.621,"PAYLOAD","MEDIUM","US",2019
15.2238407,0.0010208,97.4389,7.494,299.4904,60.5313,6876.789,94.588,505.674,491.634,"PAYLOAD","MEDIUM","US",2019
15.22409136,0.0010122,97.4388,7.5671,299.4172,60.6053,6876.713,94.587,505.539,491.618,"PAYLOAD","MEDIUM","US",2019
15.22255525,0.0009291,97.4351,7.5421,302.1062,57.9272,6877.176,94.596,505.431,492.651,"PAYLOAD","MEDIUM","US",2019
15.22522253,0.0009195,97.4354,7.017,304.1905,55.8459,6876.373,94.58,504.561,491.915,"PAYLOAD","MEDIUM","US",2019
15.57191989,0.001078,96.9123,161.7269,222.3074,137.7352,6773.925,92.474,403.093,388.488,"PAYLOAD","MEDIUM","JPN",2019
15.24434731,0.0095344,97.7992,1.3418,157.1029,203.4502,6870.62,94.461,557.993,426.978,"PAYLOAD","MEDIUM","CIS",2019
15.23639575,0.0011948,97.4573,100.949,355.0095,177.7999,6873.011,94.511,503.087,486.664,"TBA","MEDIUM","PRC",2019
15.22796774,0.0012276,97.4547,100.5253,357.141,1.2976,6875.546,94.563,505.852,488.971,"TBA","MEDIUM","PRC",2019
15.23092314,0.0011737,97.4616,101.4107,359.5289,173.1669,6874.657,94.544,504.591,488.453,"TBA","MEDIUM","PRC",2019
15.26765084,0.0008948,97.441,101.7486,345.9144,188.4589,6863.627,94.317,491.634,479.351,"TBA","MEDIUM","PRC",2019
15.23377007,0.0011143,97.4519,100.9119,359.7685,72.0624,6873.8,94.527,503.325,488.006,"TBA","MEDIUM","PRC",2019
15.23038264,0.0013038,97.4566,101.0506,9.4319,116.6939,6874.819,94.548,505.648,487.721,"TBA","MEDIUM","PRC",2019
15.00499925,0.0005748,36.9667,10.8448,192.1565,167.9039,6943.491,95.968,569.347,561.365,"PAYLOAD","MEDIUM","US",2019
14.98651001,0.0005193,36.9723,18.8294,142.7866,217.3236,6949.2,96.086,574.674,567.457,"PAYLOAD","MEDIUM","US",2019
14.99963559,0.0005344,36.9672,14.5151,157.6224,202.4751,6945.146,96.002,570.722,563.299,"PAYLOAD","MEDIUM","US",2019
15.16923131,0.0013897,97.4699,126.286,74.8604,285.4166,6893.283,94.929,524.728,505.569,"PAYLOAD","MEDIUM","FR",2019
14.81696523,0.0014523,97.9169,22.5407,201.9633,158.0966,7002.111,97.186,634.145,613.807,"TBA","MEDIUM","TBD",2019
14.81708909,0.0014559,97.9171,22.4946,203.6485,156.4067,7002.072,97.185,634.131,613.743,"TBA","MEDIUM","TBD",2019
14.81500205,0.0014347,97.9151,22.3793,203.9774,156.0776,7002.73,97.199,634.642,614.548,"TBA","MEDIUM","TBD",2019
14.82189934,0.0013076,97.9156,23.1918,207.2187,152.8354,7000.557,97.154,631.576,613.268,"TBA","MEDIUM","TBD",2019
14.82664291,0.0014311,97.9199,23.6736,217.3005,142.7221,6999.064,97.122,630.945,610.912,"TBA","MEDIUM","TBD",2019
14.82581412,0.0014116,97.9186,23.5845,217.1703,142.8546,6999.325,97.128,631.07,611.309,"TBA","MEDIUM","TBD",2019
14.81058443,0.0015223,97.9132,21.6042,194.6872,165.3906,7004.122,97.228,636.65,615.325,"TBA","MEDIUM","TBD",2019
4.26402619,0.5776616,64.521,254.6233,336.1642,5.264,16064.058,337.709,18965.513,406.334,"DEBRIS","MEDIUM","CIS",2006
15.3117288,0.0015027,97.2495,7.0629,95.8404,315.2659,6850.449,94.046,482.608,462.02,"PAYLOAD","MEDIUM","ARGN",2020
15.32925337,0.001377,97.2628,7.6605,99.8017,344.0486,6845.227,93.938,476.518,457.666,"PAYLOAD","MEDIUM","ARGN",2020
15.29199083,0.0014608,97.2546,6.3973,105.3565,339.1422,6856.342,94.167,488.223,468.192,"PAYLOAD","MEDIUM","PRC",2020
4.91307275,0.5396729,64.3422,125.8961,5.992,358.5313,14616.152,293.096,16125.958,350.076,"DEBRIS","MEDIUM","CIS",2009
4.9424784,0.538418,64.6496,119.3588,2.4198,359.4122,14558.121,291.352,16018.34,341.632,"DEBRIS","MEDIUM","CIS",2009
15.57025325,0.000548,51.6411,14.0257,56.6882,303.4634,6774.409,92.484,399.986,392.561,"PAYLOAD","MEDIUM","US",1998
15.37928609,0.0010197,51.6392,93.5017,71.9734,288.236,6830.373,93.632,459.202,445.273,"PAYLOAD","MEDIUM","US",2019
15.3790112,0.0009827,51.6388,93.4738,73.6455,286.5609,6830.454,93.634,459.031,445.607,"PAYLOAD","MEDIUM","US",2019
15.38165023,0.0009606,51.6396,91.8868,69.2738,290.9274,6829.673,93.618,458.098,444.977,"PAYLOAD","MEDIUM","US",2019
15.38232547,0.0009838,51.6389,93.6428,66.8225,293.3794,6829.473,93.614,458.057,444.619,"PAYLOAD","MEDIUM","US",2019
15.40986316,0.0009086,51.6393,87.527,67.6731,292.5216,6821.334,93.447,449.397,437.001,"PAYLOAD","MEDIUM","US",2019
15.3793784,0.0010686,51.6412,94.1021,63.8347,296.3734,6830.345,93.632,459.509,444.911,"PAYLOAD","MEDIUM","US",2019
15.40029094,0.0008397,51.6393,89.7858,36.3679,323.7875,6824.16,93.505,451.756,440.295,"PAYLOAD","MEDIUM","US",2019
15.42119809,0.0008362,51.6399,85.1445,40.7949,319.3661,6817.991,93.378,445.557,434.155,"PAYLOAD","MEDIUM","US",2019
13.09338252,0.0001199,87.9235,28.3447,125.01,235.1139,7603.857,109.979,1226.634,1224.81,"PAYLOAD","MEDIUM","UK",2020
13.1115273,0.0002656,87.8876,356.9448,113.4856,246.6551,7596.84,109.827,1220.723,1216.687,"PAYLOAD","MEDIUM","UK",2020
13.10371802,0.0001962,87.8919,12.0033,121.752,238.3799,7599.858,109.892,1223.214,1220.232,"PAYLOAD","MEDIUM","UK",2020
13.10374706,0.0002077,87.8922,12.2482,119.3742,240.7592,7599.847,109.892,1223.29,1220.133,"PAYLOAD","MEDIUM","UK",2020
13.11509075,0.0001988,87.8902,356.9633,107.8803,252.2542,7595.464,109.797,1218.839,1215.819,"PAYLOAD","MEDIUM","UK",2020
13.10368561,0.000147,87.8918,12.1172,107.1144,253.0145,7599.871,109.893,1222.853,1220.618,"PAYLOAD","MEDIUM","UK",2020
13.10370333,0.000131,87.8908,12.1079,102.983,257.1443,7599.864,109.893,1222.724,1220.733,"PAYLOAD","MEDIUM","UK",2020
13.10370693,0.0001922,87.8926,12.1255,110.6284,249.5049,7599.862,109.893,1223.188,1220.267,"PAYLOAD","MEDIUM","UK",2020
13.17909025,0.000425,82.5523,251.6016,336.8014,23.2916,7570.854,109.264,1195.937,1189.502,"DEBRIS","MEDIUM","CIS",1991
13.14028398,0.0015841,82.5661,256.0465,145.6664,214.5484,7585.753,109.587,1219.634,1195.601,"DEBRIS","MEDIUM","CIS",1991
13.15583706,0.0011119,82.5553,254.0621,94.879,265.3601,7579.773,109.457,1210.066,1193.21,"DEBRIS","MEDIUM","CIS",1991
13.20395246,0.0027083,82.5749,251.1721,357.3153,2.7822,7561.348,109.058,1203.691,1162.734,"DEBRIS","MEDIUM","CIS",1991
13.1672165,0.0031019,82.5376,251.9728,51.5798,308.8102,7575.405,109.363,1220.768,1173.772,"DEBRIS","MEDIUM","CIS",1991
13.26631225,0.0047787,82.5892,247.7454,302.389,57.2618,7537.634,108.546,1195.519,1123.479,"DEBRIS","MEDIUM","CIS",1991
13.55826842,0.0217778,82.6082,225.7419,237.5186,120.4743,7429.034,106.208,1212.687,889.111,"DEBRIS","MEDIUM","CIS",1991
13.49399844,0.018518,82.5807,229.0329,264.3015,93.6986,7452.604,106.714,1212.477,936.462,"DEBRIS","MEDIUM","CIS",1991
13.06557598,0.0091076,82.5738,263.7387,224.4305,134.9481,7614.642,110.213,1305.858,1167.156,"DEBRIS","MEDIUM","CIS",1991
13.48144139,0.0129788,82.5,224.4127,218.3078,140.879,7457.231,106.814,1175.882,982.311,"DEBRIS","MEDIUM","CIS",1991
13.11560114,0.0002214,87.8943,356.9244,120.7575,239.3771,7595.267,109.793,1218.814,1215.45,"PAYLOAD","MEDIUM","UK",2020
